stringa cercata;thread per blocco;ripetizione;dimensione file;throughput
------------;384;26;7000;55188210526,32
------------;384;27;7000;53576875912,41
------------;384;28;7000;55188210526,32
------------;384;29;7000;52805985611,51
------------;384;30;7000;54776358208,96
------------;416;1;7000;46455898734,18
------------;416;2;7000;46751796178,34
------------;416;3;7000;45875200000,00
------------;416;4;7000;47051487179,49
------------;416;5;7000;46751796178,34
------------;416;6;7000;47051487179,49
------------;416;7;7000;47662545454,55
------------;416;8;7000;47974065359,48
------------;416;9;7000;47662545454,55
------------;416;10;7000;48609483443,71
------------;416;11;7000;48609483443,71
------------;416;12;7000;47974065359,48
------------;416;13;7000;47974065359,48
------------;416;14;7000;47974065359,48
------------;416;15;7000;44756292682,93
------------;416;16;7000;46455898734,18
------------;416;17;7000;48289684210,53
------------;416;18;7000;48289684210,53
------------;416;19;7000;47974065359,48
------------;416;20;7000;48289684210,53
------------;416;21;7000;46163723270,44
------------;416;22;7000;46455898734,18
------------;416;23;7000;47662545454,55
------------;416;24;7000;47974065359,48
------------;416;25;7000;47662545454,55
------------;416;26;7000;47662545454,55
------------;416;27;7000;46751796178,34
------------;416;28;7000;46751796178,34
------------;416;29;7000;47355045161,29
------------;416;30;7000;47974065359,48
