stringa cercata;limite shared mem;thread per blocco;blocchi per SM;ripetizione;dimensione file;throughput
unevenstring;87;288;5;19;7000;170698418604,65
unevenstring;87;288;5;20;7000;174762666666,67
unevenstring;87;288;5;21;7000;174762666666,67
unevenstring;87;288;5;22;7000;174762666666,67
unevenstring;87;288;5;23;7000;174762666666,67
unevenstring;87;288;5;24;7000;179025170731,71
unevenstring;87;288;5;25;7000;179025170731,71
unevenstring;87;288;5;26;7000;179025170731,71
unevenstring;87;288;5;27;7000;174762666666,67
unevenstring;87;288;5;28;7000;174762666666,67
unevenstring;87;288;5;29;7000;174762666666,67
unevenstring;87;288;5;30;7000;174762666666,67
unevenstring;87;320;4;1;7000;166818909090,91
unevenstring;87;320;4;2;7000;166818909090,91
unevenstring;87;320;4;3;7000;166818909090,91
unevenstring;87;320;4;4;7000;163111822222,22
unevenstring;87;320;4;5;7000;163111822222,22
unevenstring;87;320;4;6;7000;163111822222,22
unevenstring;87;320;4;7;7000;163111822222,22
unevenstring;87;320;4;8;7000;163111822222,22
unevenstring;87;320;4;9;7000;166818909090,91
unevenstring;87;320;4;10;7000;163111822222,22
unevenstring;87;320;4;11;7000;163111822222,22
unevenstring;87;320;4;12;7000;166818909090,91
unevenstring;87;320;4;13;7000;166818909090,91
unevenstring;87;320;4;14;7000;166818909090,91
unevenstring;87;320;4;15;7000;166818909090,91
unevenstring;87;320;4;16;7000;166818909090,91
unevenstring;87;320;4;17;7000;166818909090,91
unevenstring;87;320;4;18;7000;163111822222,22
unevenstring;87;320;4;19;7000;163111822222,22
unevenstring;87;320;4;20;7000;159565913043,48
unevenstring;87;320;4;21;7000;163111822222,22
unevenstring;87;320;4;22;7000;166818909090,91
unevenstring;87;320;4;23;7000;163111822222,22
unevenstring;87;320;4;24;7000;163111822222,22
unevenstring;87;320;4;25;7000;163111822222,22
unevenstring;87;320;4;26;7000;163111822222,22
unevenstring;87;320;4;27;7000;163111822222,22
unevenstring;87;320;4;28;7000;163111822222,22
unevenstring;87;320;4;29;7000;163111822222,22
unevenstring;87;320;4;30;7000;159565913043,48
unevenstring;87;352;4;1;7000;170698418604,65
unevenstring;87;352;4;2;7000;170698418604,65
unevenstring;87;352;4;3;7000;170698418604,65
unevenstring;87;352;4;4;7000;174762666666,67
unevenstring;87;352;4;5;7000;174762666666,67
unevenstring;87;352;4;6;7000;170698418604,65
unevenstring;87;352;4;7;7000;170698418604,65
unevenstring;87;352;4;8;7000;170698418604,65
unevenstring;87;352;4;9;7000;170698418604,65
unevenstring;87;352;4;10;7000;170698418604,65
unevenstring;87;352;4;11;7000;170698418604,65
unevenstring;87;352;4;12;7000;170698418604,65
unevenstring;87;352;4;13;7000;174762666666,67
unevenstring;87;352;4;14;7000;170698418604,65
unevenstring;87;352;4;15;7000;170698418604,65
unevenstring;87;352;4;16;7000;170698418604,65
unevenstring;87;352;4;17;7000;170698418604,65
unevenstring;87;352;4;18;7000;170698418604,65
unevenstring;87;352;4;19;7000;166818909090,91
unevenstring;87;352;4;20;7000;166818909090,91
unevenstring;87;352;4;21;7000;170698418604,65
