stringa cercata;limite shared mem;thread per blocco;blocchi per SM;ripetizione;dimensione file;throughput
unevenstring;72;288;5;18;4000;47127011235,96
unevenstring;72;288;5;19;4000;47127011235,96
unevenstring;72;288;5;20;4000;47127011235,96
unevenstring;72;288;5;21;4000;47127011235,96
unevenstring;72;288;5;22;4000;47127011235,96
unevenstring;72;288;5;23;4000;47127011235,96
unevenstring;72;288;5;24;4000;47127011235,96
unevenstring;72;288;5;25;4000;47127011235,96
unevenstring;72;288;5;26;4000;47127011235,96
unevenstring;72;288;5;27;4000;47127011235,96
unevenstring;72;288;5;28;4000;47127011235,96
unevenstring;72;288;5;29;4000;47127011235,96
unevenstring;72;288;5;30;4000;47127011235,96
