stringa cercata;limite shared mem;thread per blocco;blocchi per SM;ripetizione;dimensione file;throughput
unevenstring;87;352;4;21;7000;46455898734,18
unevenstring;87;352;4;22;7000;46455898734,18
unevenstring;87;352;4;23;7000;46163723270,44
unevenstring;87;352;4;24;7000;46751796178,34
unevenstring;87;352;4;25;7000;46163723270,44
unevenstring;87;352;4;26;7000;44756292682,93
unevenstring;87;352;4;27;7000;46455898734,18
unevenstring;87;352;4;28;7000;46455898734,18
unevenstring;87;352;4;29;7000;45308839506,17
unevenstring;87;352;4;30;7000;46163723270,44
unevenstring;87;384;4;1;7000;48933546666,67
unevenstring;87;384;4;2;7000;47974065359,48
unevenstring;87;384;4;3;7000;48933546666,67
unevenstring;87;384;4;4;7000;49261959731,54
unevenstring;87;384;4;5;7000;48609483443,71
unevenstring;87;384;4;6;7000;48933546666,67
unevenstring;87;384;4;7;7000;48933546666,67
unevenstring;87;384;4;8;7000;48609483443,71
unevenstring;87;384;4;9;7000;48609483443,71
unevenstring;87;384;4;10;7000;48933546666,67
unevenstring;87;384;4;11;7000;48609483443,71
unevenstring;87;384;4;12;7000;48609483443,71
unevenstring;87;384;4;13;7000;48933546666,67
unevenstring;87;384;4;14;7000;48609483443,71
unevenstring;87;384;4;15;7000;48609483443,71
unevenstring;87;384;4;16;7000;48933546666,67
unevenstring;87;384;4;17;7000;48609483443,71
unevenstring;87;384;4;18;7000;48609483443,71
unevenstring;87;384;4;19;7000;48933546666,67
unevenstring;87;384;4;20;7000;48609483443,71
unevenstring;87;384;4;21;7000;48609483443,71
unevenstring;87;384;4;22;7000;48609483443,71
unevenstring;87;384;4;23;7000;48609483443,71
unevenstring;87;384;4;24;7000;48609483443,71
unevenstring;87;384;4;25;7000;48933546666,67
unevenstring;87;384;4;26;7000;48933546666,67
unevenstring;87;384;4;27;7000;48609483443,71
unevenstring;87;384;4;28;7000;48933546666,67
unevenstring;87;384;4;29;7000;48609483443,71
unevenstring;87;384;4;30;7000;48609483443,71
