thread;rep;throughput;target_string;file_size 
6;9;3.6262e+09;unevenstring;6000 
6;10;3.63038e+09;unevenstring;6000 
7;1;3.93708e+09;unevenstring;6000 
7;2;3.97942e+09;unevenstring;6000 
7;3;3.76283e+09;unevenstring;6000 
7;4;3.41741e+09;unevenstring;6000 
7;5;3.84328e+09;unevenstring;6000 
7;6;3.90774e+09;unevenstring;6000 
7;7;3.89805e+09;unevenstring;6000 
7;8;3.9297e+09;unevenstring;6000 
7;9;3.9126e+09;unevenstring;6000 
7;10;3.78547e+09;unevenstring;6000 
8;1;4.1999e+09;unevenstring;6000 
8;2;4.21962e+09;unevenstring;6000 
8;3;4.15827e+09;unevenstring;6000 
8;4;4.19151e+09;unevenstring;6000 
8;5;4.13912e+09;unevenstring;6000 
8;6;4.08006e+09;unevenstring;6000 
8;7;4.13096e+09;unevenstring;6000 
8;8;4.17759e+09;unevenstring;6000 
8;9;4.10938e+09;unevenstring;6000 
8;10;4.19151e+09;unevenstring;6000 
9;1;4.3721e+09;unevenstring;6000 
9;2;4.40578e+09;unevenstring;6000 
9;3;4.39655e+09;unevenstring;6000 
9;4;4.31217e+09;unevenstring;6000 
9;5;4.33296e+09;unevenstring;6000 
9;6;4.31513e+09;unevenstring;6000 
9;7;4.23667e+09;unevenstring;6000 
9;8;4.25962e+09;unevenstring;6000 
9;9;4.27119e+09;unevenstring;6000 
9;10;4.45571e+09;unevenstring;6000 
10;1;4.65344e+09;unevenstring;6000 
10;2;4.60238e+09;unevenstring;6000 
10;3;4.48749e+09;unevenstring;6000 
10;4;4.67766e+09;unevenstring;6000 
10;5;4.65344e+09;unevenstring;6000 
10;6;4.60913e+09;unevenstring;6000 
10;7;4.52623e+09;unevenstring;6000 
10;8;4.55243e+09;unevenstring;6000 
10;9;4.43998e+09;unevenstring;6000 
10;10;3.55449e+09;unevenstring;6000 
11;1;4.56896e+09;unevenstring;6000 
11;2;4.56896e+09;unevenstring;6000 
11;3;4.6125e+09;unevenstring;6000 
11;4;4.34793e+09;unevenstring;6000 
11;5;4.74111e+09;unevenstring;6000 
11;6;4.66725e+09;unevenstring;6000 
11;7;4.73398e+09;unevenstring;6000 
11;8;4.75904e+09;unevenstring;6000 
11;9;4.69862e+09;unevenstring;6000 
11;10;4.70213e+09;unevenstring;6000 
12;1;4.76987e+09;unevenstring;6000 
12;2;4.77349e+09;unevenstring;6000 
12;3;4.77711e+09;unevenstring;6000 
12;4;4.69862e+09;unevenstring;6000 
12;5;4.77711e+09;unevenstring;6000 
12;6;4.69512e+09;unevenstring;6000 
12;7;4.89607e+09;unevenstring;6000 
12;8;4.82844e+09;unevenstring;6000 
12;9;4.78438e+09;unevenstring;6000 
12;10;4.82844e+09;unevenstring;6000 
13;1;4.94611e+09;unevenstring;6000 
13;2;4.83958e+09;unevenstring;6000 
13;3;4.70565e+09;unevenstring;6000 
13;4;4.91904e+09;unevenstring;6000 
13;5;4.83215e+09;unevenstring;6000 
13;6;4.79166e+09;unevenstring;6000 
13;7;4.76987e+09;unevenstring;6000 
13;8;4.77711e+09;unevenstring;6000 
13;9;4.97742e+09;unevenstring;6000 
13;10;4.96172e+09;unevenstring;6000 
14;1;4.83958e+09;unevenstring;6000 
14;2;5.05744e+09;unevenstring;6000 
14;3;4.97348e+09;unevenstring;6000 
14;4;4.96563e+09;unevenstring;6000 
14;5;5.00116e+09;unevenstring;6000 
14;6;4.92289e+09;unevenstring;6000 
14;7;5.07375e+09;unevenstring;6000 
14;8;5.03316e+09;unevenstring;6000 
14;9;5.00912e+09;unevenstring;6000 
14;10;5.01311e+09;unevenstring;6000 
15;1;5.25163e+09;unevenstring;6000 
15;2;5.15271e+09;unevenstring;6000 
15;3;5.08195e+09;unevenstring;6000 
15;4;5.17389e+09;unevenstring;6000 
15;5;5.13169e+09;unevenstring;6000 
15;6;5.115e+09;unevenstring;6000 
15;7;5.22546e+09;unevenstring;6000 
15;8;4.94223e+09;unevenstring;6000 
15;9;4.80264e+09;unevenstring;6000 
15;10;5.22113e+09;unevenstring;6000 
16;1;5.39576e+09;unevenstring;6000 
16;2;5.37272e+09;unevenstring;6000 
16;3;5.19526e+09;unevenstring;6000 
16;4;5.29584e+09;unevenstring;6000 
16;5;5.17815e+09;unevenstring;6000 
16;6;5.07375e+09;unevenstring;6000 
16;7;5.36356e+09;unevenstring;6000 
16;8;5.09017e+09;unevenstring;6000 
16;9;5.18669e+09;unevenstring;6000 
16;10;5.24288e+09;unevenstring;6000 
1;1;7.50524e+08;unevenstring;8000 
1;2;7.54575e+08;unevenstring;8000 
1;3;7.53355e+08;unevenstring;8000 
1;4;7.54778e+08;unevenstring;8000 
1;5;7.54643e+08;unevenstring;8000 
1;6;7.58258e+08;unevenstring;8000 
1;7;7.597e+08;unevenstring;8000 
1;8;7.56071e+08;unevenstring;8000 
1;9;7.55799e+08;unevenstring;8000 
1;10;7.58875e+08;unevenstring;8000 
2;1;1.49343e+09;unevenstring;8000 
2;2;1.47505e+09;unevenstring;8000 
2;3;1.46782e+09;unevenstring;8000 
2;4;1.48708e+09;unevenstring;8000 
2;5;1.50172e+09;unevenstring;8000 
2;6;1.48919e+09;unevenstring;8000 
2;7;1.5028e+09;unevenstring;8000 
2;8;1.49743e+09;unevenstring;8000 
2;9;1.47661e+09;unevenstring;8000 
2;10;1.46245e+09;unevenstring;8000 
3;1;2.25865e+09;unevenstring;8000 
3;2;2.1851e+09;unevenstring;8000 
3;3;2.1178e+09;unevenstring;8000 
3;4;2.19712e+09;unevenstring;8000 
3;5;2.20463e+09;unevenstring;8000 
3;6;2.21862e+09;unevenstring;8000 
3;7;2.20116e+09;unevenstring;8000 
3;8;2.24414e+09;unevenstring;8000 
3;9;2.20985e+09;unevenstring;8000 
3;10;2.19253e+09;unevenstring;8000 
4;1;2.77585e+09;unevenstring;8000 
4;2;2.76305e+09;unevenstring;8000 
4;3;2.76123e+09;unevenstring;8000 
4;4;2.78321e+09;unevenstring;8000 
4;5;2.75398e+09;unevenstring;8000 
4;6;2.57398e+09;unevenstring;8000 
4;7;2.74048e+09;unevenstring;8000 
4;8;2.83016e+09;unevenstring;8000 
4;9;2.77953e+09;unevenstring;8000 
4;10;2.6239e+09;unevenstring;8000 
5;1;3.23759e+09;unevenstring;8000 
5;2;3.21403e+09;unevenstring;8000 
5;3;3.22391e+09;unevenstring;8000 
5;4;3.19323e+09;unevenstring;8000 
5;5;3.22143e+09;unevenstring;8000 
5;6;3.22267e+09;unevenstring;8000 
5;7;3.2351e+09;unevenstring;8000 
5;8;3.28193e+09;unevenstring;8000 
5;9;3.19932e+09;unevenstring;8000 
5;10;3.23759e+09;unevenstring;8000 
6;1;3.59717e+09;unevenstring;8000 
6;2;3.49089e+09;unevenstring;8000 
6;3;3.59872e+09;unevenstring;8000 
6;4;3.64564e+09;unevenstring;8000 
6;5;3.61111e+09;unevenstring;8000 
6;6;3.60026e+09;unevenstring;8000 
6;7;3.62515e+09;unevenstring;8000 
6;8;3.60026e+09;unevenstring;8000 
6;9;3.59255e+09;unevenstring;8000 
6;10;3.60335e+09;unevenstring;8000 
7;1;3.91808e+09;unevenstring;8000 
7;2;3.87107e+09;unevenstring;8000 
7;3;3.88182e+09;unevenstring;8000 
7;4;3.95689e+09;unevenstring;8000 
7;5;3.813e+09;unevenstring;8000 
7;6;3.87823e+09;unevenstring;8000 
7;7;3.96063e+09;unevenstring;8000 
7;8;3.92174e+09;unevenstring;8000 
7;9;3.94758e+09;unevenstring;8000 
7;10;3.9513e+09;unevenstring;8000 
8;1;4.13844e+09;unevenstring;8000 
8;2;4.21115e+09;unevenstring;8000 
8;3;4.12217e+09;unevenstring;8000 
8;4;3.75497e+09;unevenstring;8000 
8;5;4.17551e+09;unevenstring;8000 
8;6;4.18802e+09;unevenstring;8000 
8;7;4.15278e+09;unevenstring;8000 
8;8;4.10201e+09;unevenstring;8000 
8;9;4.05443e+09;unevenstring;8000 
8;10;4.17344e+09;unevenstring;8000 
9;1;4.46203e+09;unevenstring;8000 
9;2;4.36225e+09;unevenstring;8000 
9;3;4.37134e+09;unevenstring;8000 
9;4;4.37819e+09;unevenstring;8000 
9;5;4.45492e+09;unevenstring;8000 
9;6;4.45965e+09;unevenstring;8000 
9;7;4.44783e+09;unevenstring;8000 
9;8;4.3532e+09;unevenstring;8000 
9;9;4.43373e+09;unevenstring;8000 
9;10;4.28427e+09;unevenstring;8000 
10;1;4.58645e+09;unevenstring;8000 
10;2;4.61674e+09;unevenstring;8000 
10;3;4.62692e+09;unevenstring;8000 
10;4;4.48109e+09;unevenstring;8000 
10;5;4.48109e+09;unevenstring;8000 
10;6;4.06819e+09;unevenstring;8000 
10;7;4.53438e+09;unevenstring;8000 
10;8;4.59147e+09;unevenstring;8000 
10;9;4.64228e+09;unevenstring;8000 
10;10;4.58144e+09;unevenstring;8000 
11;1;4.41273e+09;unevenstring;8000 
11;2;4.718e+09;unevenstring;8000 
11;3;4.56151e+09;unevenstring;8000 
11;4;4.71535e+09;unevenstring;8000 
11;5;4.68376e+09;unevenstring;8000 
11;6;4.68899e+09;unevenstring;8000 
11;7;4.56399e+09;unevenstring;8000 
11;8;4.51243e+09;unevenstring;8000 
11;9;4.58394e+09;unevenstring;8000 
11;10;4.81274e+09;unevenstring;8000 
12;1;4.72598e+09;unevenstring;8000 
12;2;4.75545e+09;unevenstring;8000 
12;3;4.76355e+09;unevenstring;8000 
12;4;4.8155e+09;unevenstring;8000 
12;5;4.56151e+09;unevenstring;8000 
12;6;4.69687e+09;unevenstring;8000 
12;7;4.81827e+09;unevenstring;8000 
12;8;4.70213e+09;unevenstring;8000 
12;9;4.83493e+09;unevenstring;8000 
12;10;4.9432e+09;unevenstring;8000 
13;1;4.86861e+09;unevenstring;8000 
13;2;4.97545e+09;unevenstring;8000 
13;3;4.86296e+09;unevenstring;8000 
13;4;4.66293e+09;unevenstring;8000 
13;5;4.82381e+09;unevenstring;8000 
13;6;4.62437e+09;unevenstring;8000 
13;7;4.77168e+09;unevenstring;8000 
13;8;4.92289e+09;unevenstring;8000 
13;9;4.77983e+09;unevenstring;8000 
13;10;4.89132e+09;unevenstring;8000 
14;1;5.08709e+09;unevenstring;8000 
14;2;5.01711e+09;unevenstring;8000 
14;3;4.94903e+09;unevenstring;8000 
14;4;5.04426e+09;unevenstring;8000 
14;5;5.07785e+09;unevenstring;8000 
14;6;5.04123e+09;unevenstring;8000 
14;7;5.05642e+09;unevenstring;8000 
14;8;5.0473e+09;unevenstring;8000 
14;9;4.79075e+09;unevenstring;8000 
14;10;5.10567e+09;unevenstring;8000 
15;1;5.10256e+09;unevenstring;8000 
15;2;5.1974e+09;unevenstring;8000 
15;3;5.17815e+09;unevenstring;8000 
15;4;5.10877e+09;unevenstring;8000 
15;5;5.16858e+09;unevenstring;8000 
15;6;5.20708e+09;unevenstring;8000 
15;7;5.1654e+09;unevenstring;8000 
15;8;4.81827e+09;unevenstring;8000 
15;9;5.15271e+09;unevenstring;8000 
15;10;5.13693e+09;unevenstring;8000 
16;1;5.29584e+09;unevenstring;8000 
16;2;5.23961e+09;unevenstring;8000 
16;3;5.32272e+09;unevenstring;8000 
16;4;5.13693e+09;unevenstring;8000 
16;5;5.13379e+09;unevenstring;8000 
16;6;5.23633e+09;unevenstring;8000 
16;7;5.15905e+09;unevenstring;8000 
16;8;5.26592e+09;unevenstring;8000 
16;9;5.21355e+09;unevenstring;8000 
16;10;5.31261e+09;unevenstring;8000 
1;1;4.98195e+08;abracadabra;4000 
1;2;4.9625e+08;abracadabra;4000 
1;3;4.91539e+08;abracadabra;4000 
1;4;4.95078e+08;abracadabra;4000 
1;5;4.98313e+08;abracadabra;4000 
1;6;4.99084e+08;abracadabra;4000 
1;7;4.99144e+08;abracadabra;4000 
1;8;5.00812e+08;abracadabra;4000 
1;9;5.01411e+08;abracadabra;4000 
1;10;5.04062e+08;abracadabra;4000 
2;1;1.00873e+09;abracadabra;4000 
2;2;1.00007e+09;abracadabra;4000 
2;3;1.00897e+09;abracadabra;4000 
2;4;9.80436e+08;abracadabra;4000 
2;5;9.89923e+08;abracadabra;4000 
2;6;1.00776e+09;abracadabra;4000 
2;7;1.00728e+09;abracadabra;4000 
2;8;1.00174e+09;abracadabra;4000 
2;9;1.0039e+09;abracadabra;4000 
2;10;9.82273e+08;abracadabra;4000 
3;1;1.50011e+09;abracadabra;4000 
3;2;1.47375e+09;abracadabra;4000 
3;3;1.50766e+09;abracadabra;4000 
3;4;1.51255e+09;abracadabra;4000 
3;5;1.50929e+09;abracadabra;4000 
3;6;1.48156e+09;abracadabra;4000 
3;7;1.51364e+09;abracadabra;4000 
3;8;1.51638e+09;abracadabra;4000 
3;9;1.4953e+09;abracadabra;4000 
3;10;1.47169e+09;abracadabra;4000 
4;1;1.91696e+09;abracadabra;4000 
4;2;1.86746e+09;abracadabra;4000 
4;3;1.86331e+09;abracadabra;4000 
4;4;1.91871e+09;abracadabra;4000 
4;5;1.89445e+09;abracadabra;4000 
4;6;1.85425e+09;abracadabra;4000 
4;7;1.89103e+09;abracadabra;4000 
4;8;1.87833e+09;abracadabra;4000 
4;9;1.89788e+09;abracadabra;4000 
4;10;1.87413e+09;abracadabra;4000 
5;1;2.19024e+09;abracadabra;4000 
5;2;2.18681e+09;abracadabra;4000 
5;3;2.13017e+09;abracadabra;4000 
5;4;2.18113e+09;abracadabra;4000 
5;5;2.19482e+09;abracadabra;4000 
5;6;2.17547e+09;abracadabra;4000 
5;7;2.17547e+09;abracadabra;4000 
5;8;2.19597e+09;abracadabra;4000 
5;9;2.13886e+09;abracadabra;4000 
5;10;2.16872e+09;abracadabra;4000 
6;1;2.45138e+09;abracadabra;4000 
6;2;2.41747e+09;abracadabra;4000 
6;3;2.46e+09;abracadabra;4000 
6;4;2.40086e+09;abracadabra;4000 
6;5;2.45138e+09;abracadabra;4000 
6;6;2.42305e+09;abracadabra;4000 
6;7;2.40361e+09;abracadabra;4000 
6;8;2.44851e+09;abracadabra;4000 
6;9;2.45281e+09;abracadabra;4000 
6;10;2.43855e+09;abracadabra;4000 
7;1;2.70078e+09;abracadabra;4000 
7;2;2.54973e+09;abracadabra;4000 
7;3;2.67665e+09;abracadabra;4000 
7;4;2.68693e+09;abracadabra;4000 
7;5;2.6973e+09;abracadabra;4000 
7;6;2.66644e+09;abracadabra;4000 
7;7;2.6149e+09;abracadabra;4000 
7;8;2.64458e+09;abracadabra;4000 
7;9;2.66136e+09;abracadabra;4000 
7;10;2.64959e+09;abracadabra;4000 
8;1;2.91474e+09;abracadabra;4000 
8;2;2.83399e+09;abracadabra;4000 
8;3;2.90263e+09;abracadabra;4000 
8;4;2.83591e+09;abracadabra;4000 
8;5;2.91474e+09;abracadabra;4000 
8;6;2.90263e+09;abracadabra;4000 
8;7;2.87873e+09;abracadabra;4000 
8;8;2.85521e+09;abracadabra;4000 
8;9;2.89662e+09;abracadabra;4000 
8;10;2.88467e+09;abracadabra;4000 
9;1;3.02619e+09;abracadabra;4000 
9;2;3.07726e+09;abracadabra;4000 
9;3;3.03276e+09;abracadabra;4000 
9;4;3.07952e+09;abracadabra;4000 
9;5;3.06377e+09;abracadabra;4000 
9;6;3.05262e+09;abracadabra;4000 
9;7;3.09543e+09;abracadabra;4000 
9;8;3.11844e+09;abracadabra;4000 
9;9;3.14416e+09;abracadabra;4000 
9;10;3.0593e+09;abracadabra;4000 
10;1;3.2042e+09;abracadabra;4000 
10;2;3.18474e+09;abracadabra;4000 
10;3;3.29741e+09;abracadabra;4000 
10;4;3.20911e+09;abracadabra;4000 
10;5;3.31828e+09;abracadabra;4000 
10;6;3.12774e+09;abracadabra;4000 
10;7;3.25392e+09;abracadabra;4000 
10;8;3.23385e+09;abracadabra;4000 
10;9;3.32617e+09;abracadabra;4000 
10;10;3.3e+09;abracadabra;4000 
11;1;3.32881e+09;abracadabra;4000 
11;2;3.42392e+09;abracadabra;4000 
11;3;3.3962e+09;abracadabra;4000 
11;4;3.39345e+09;abracadabra;4000 
11;5;3.44643e+09;abracadabra;4000 
11;6;3.28965e+09;abracadabra;4000 
11;7;3.3e+09;abracadabra;4000 
11;8;3.42392e+09;abracadabra;4000 
11;9;3.35276e+09;abracadabra;4000 
11;10;3.39895e+09;abracadabra;4000 
12;1;3.35008e+09;abracadabra;4000 
12;2;3.48944e+09;abracadabra;4000 
12;3;3.37434e+09;abracadabra;4000 
12;4;3.4635e+09;abracadabra;4000 
12;5;3.37978e+09;abracadabra;4000 
12;6;3.52167e+09;abracadabra;4000 
12;7;3.45779e+09;abracadabra;4000 
12;8;3.54249e+09;abracadabra;4000 
12;9;3.40447e+09;abracadabra;4000 
12;10;3.58794e+09;abracadabra;4000 
13;1;3.50988e+09;abracadabra;4000 
13;2;3.62202e+09;abracadabra;4000 
13;3;3.56962e+09;abracadabra;4000 
13;4;3.60026e+09;abracadabra;4000 
13;5;3.63773e+09;abracadabra;4000 
13;6;3.68244e+09;abracadabra;4000 
13;7;3.63143e+09;abracadabra;4000 
13;8;3.69217e+09;abracadabra;4000 
13;9;3.58488e+09;abracadabra;4000 
13;10;3.67599e+09;abracadabra;4000 
14;1;3.80263e+09;abracadabra;4000 
14;2;3.88002e+09;abracadabra;4000 
14;3;3.64089e+09;abracadabra;4000 
14;4;3.78547e+09;abracadabra;4000 
14;5;3.60645e+09;abracadabra;4000 
14;6;3.71835e+09;abracadabra;4000 
14;7;3.64405e+09;abracadabra;4000 
14;8;3.76171e+09;abracadabra;4000 
14;9;3.72165e+09;abracadabra;4000 
14;10;3.80608e+09;abracadabra;4000 
15;1;3.79575e+09;abracadabra;4000 
15;2;3.72496e+09;abracadabra;4000 
15;3;3.88002e+09;abracadabra;4000 
15;4;3.93462e+09;abracadabra;4000 
15;5;3.74826e+09;abracadabra;4000 
15;6;3.92358e+09;abracadabra;4000 
15;7;3.96437e+09;abracadabra;4000 
15;8;3.83742e+09;abracadabra;4000 
15;9;3.95689e+09;abracadabra;4000 
15;10;3.91625e+09;abracadabra;4000 
16;1;3.84094e+09;abracadabra;4000 
16;2;3.79919e+09;abracadabra;4000 
16;3;3.91991e+09;abracadabra;4000 
16;4;3.85506e+09;abracadabra;4000 
16;5;3.92725e+09;abracadabra;4000 
16;6;3.99458e+09;abracadabra;4000 
16;7;3.90168e+09;abracadabra;4000 
16;8;4.06819e+09;abracadabra;4000 
16;9;3.82692e+09;abracadabra;4000 
16;10;4.03298e+09;abracadabra;4000 
1;1;4.92829e+08;abracadabra;6000 
1;2;4.94145e+08;abracadabra;6000 
1;3;5.01791e+08;abracadabra;6000 
1;4;5.00593e+08;abracadabra;6000 
1;5;5.01271e+08;abracadabra;6000 
1;6;4.99203e+08;abracadabra;6000 
1;7;5.01152e+08;abracadabra;6000 
1;8;4.97348e+08;abracadabra;6000 
1;9;5.00753e+08;abracadabra;6000 
1;10;4.98966e+08;abracadabra;6000 
2;1;9.95484e+08;abracadabra;6000 
2;2;9.85349e+08;abracadabra;6000 
2;3;9.89689e+08;abracadabra;6000 
2;4;9.90001e+08;abracadabra;6000 
2;5;9.9203e+08;abracadabra;6000 
2;6;9.96114e+08;abracadabra;6000 
2;7;9.8798e+08;abracadabra;6000 
2;8;9.85967e+08;abracadabra;6000 
2;9;9.83501e+08;abracadabra;6000 
2;10;9.81047e+08;abracadabra;6000 
3;1;1.47134e+09;abracadabra;6000 
3;2;1.47134e+09;abracadabra;6000 
3;3;1.47617e+09;abracadabra;6000 
3;4;1.48174e+09;abracadabra;6000 
3;5;1.47548e+09;abracadabra;6000 
3;6;1.48104e+09;abracadabra;6000 
3;7;1.48139e+09;abracadabra;6000 
3;8;1.48034e+09;abracadabra;6000 
3;9;1.45031e+09;abracadabra;6000 
3;10;1.45771e+09;abracadabra;6000 
4;1;1.82467e+09;abracadabra;6000 
4;2;1.85973e+09;abracadabra;6000 
4;3;1.82044e+09;abracadabra;6000 
4;4;1.85698e+09;abracadabra;6000 
4;5;1.84284e+09;abracadabra;6000 
4;6;1.85534e+09;abracadabra;6000 
4;7;1.72133e+09;abracadabra;6000 
4;8;1.7633e+09;abracadabra;6000 
4;9;1.86469e+09;abracadabra;6000 
4;10;1.86193e+09;abracadabra;6000 
5;1;2.06548e+09;abracadabra;6000 
5;2;2.13342e+09;abracadabra;6000 
5;3;2.15608e+09;abracadabra;6000 
5;4;2.12334e+09;abracadabra;6000 
5;5;2.11834e+09;abracadabra;6000 
5;6;2.11478e+09;abracadabra;6000 
5;7;2.01391e+09;abracadabra;6000 
5;8;2.11762e+09;abracadabra;6000 
5;9;2.14725e+09;abracadabra;6000 
5;10;2.11478e+09;abracadabra;6000 
6;1;2.39857e+09;abracadabra;6000 
6;2;2.39401e+09;abracadabra;6000 
6;3;2.37234e+09;abracadabra;6000 
6;4;2.36343e+09;abracadabra;6000 
6;5;2.359e+09;abracadabra;6000 
6;6;2.39037e+09;abracadabra;6000 
6;7;2.39037e+09;abracadabra;6000 
6;8;2.39128e+09;abracadabra;6000 
6;9;2.39401e+09;abracadabra;6000 
6;10;2.38132e+09;abracadabra;6000 
7;1;2.62363e+09;abracadabra;6000 
7;2;2.64458e+09;abracadabra;6000 
7;3;2.60948e+09;abracadabra;6000 
7;4;2.62691e+09;abracadabra;6000 
7;5;2.63682e+09;abracadabra;6000 
7;6;2.61708e+09;abracadabra;6000 
7;7;2.63131e+09;abracadabra;6000 
7;8;2.62582e+09;abracadabra;6000 
7;9;2.64903e+09;abracadabra;6000 
7;10;2.62801e+09;abracadabra;6000 
8;1;2.88599e+09;abracadabra;6000 
8;2;2.82381e+09;abracadabra;6000 
8;3;2.85327e+09;abracadabra;6000 
8;4;2.85975e+09;abracadabra;6000 
8;5;2.84295e+09;abracadabra;6000 
8;6;2.86366e+09;abracadabra;6000 
8;7;2.8481e+09;abracadabra;6000 
8;8;2.85197e+09;abracadabra;6000 
8;9;2.84681e+09;abracadabra;6000 
8;10;2.85845e+09;abracadabra;6000 
9;1;3.00739e+09;abracadabra;6000 
9;2;2.83527e+09;abracadabra;6000 
9;3;3.03788e+09;abracadabra;6000 
9;4;3.06154e+09;abracadabra;6000 
9;5;3.03495e+09;abracadabra;6000 
9;6;3.06005e+09;abracadabra;6000 
9;7;3.05114e+09;abracadabra;6000 
9;8;3.04524e+09;abracadabra;6000 
9;9;3.06154e+09;abracadabra;6000 
9;10;3.02911e+09;abracadabra;6000 
10;1;3.23801e+09;abracadabra;6000 
10;2;3.1727e+09;abracadabra;6000 
10;3;3.21321e+09;abracadabra;6000 
10;4;3.19688e+09;abracadabra;6000 
10;5;3.19525e+09;abracadabra;6000 
10;6;3.21157e+09;abracadabra;6000 
10;7;3.24302e+09;abracadabra;6000 
10;8;3.26659e+09;abracadabra;6000 
10;9;3.24637e+09;abracadabra;6000 
10;10;3.24972e+09;abracadabra;6000 
11;1;3.36982e+09;abracadabra;6000 
11;2;3.31828e+09;abracadabra;6000 
11;3;3.36262e+09;abracadabra;6000 
11;4;3.32705e+09;abracadabra;6000 
11;5;3.4137e+09;abracadabra;6000 
11;6;3.36082e+09;abracadabra;6000 
11;7;3.36441e+09;abracadabra;6000 
11;8;3.31478e+09;abracadabra;6000 
11;9;3.37887e+09;abracadabra;6000 
11;10;3.38979e+09;abracadabra;6000 
12;1;3.53453e+09;abracadabra;6000 
12;2;3.53254e+09;abracadabra;6000 
12;3;3.52858e+09;abracadabra;6000 
12;4;3.52858e+09;abracadabra;6000 
12;5;3.49914e+09;abracadabra;6000 
12;6;3.44926e+09;abracadabra;6000 
12;7;3.46065e+09;abracadabra;6000 
12;8;3.51282e+09;abracadabra;6000 
12;9;3.45684e+09;abracadabra;6000 
12;10;3.50304e+09;abracadabra;6000 
13;1;3.55048e+09;abracadabra;6000 
13;2;3.5266e+09;abracadabra;6000 
13;3;3.60129e+09;abracadabra;6000 
13;4;3.6262e+09;abracadabra;6000 
13;5;3.55852e+09;abracadabra;6000 
13;6;3.56255e+09;abracadabra;6000 
13;7;3.5565e+09;abracadabra;6000 
13;8;3.57876e+09;abracadabra;6000 
13;9;3.60129e+09;abracadabra;6000 
13;10;3.64722e+09;abracadabra;6000 
14;1;3.70303e+09;abracadabra;6000 
14;2;3.75385e+09;abracadabra;6000 
14;3;3.75834e+09;abracadabra;6000 
14;4;3.77865e+09;abracadabra;6000 
14;5;3.61994e+09;abracadabra;6000 
14;6;3.68352e+09;abracadabra;6000 
14;7;3.68568e+09;abracadabra;6000 
14;8;3.61163e+09;abracadabra;6000 
14;9;3.70522e+09;abracadabra;6000 
14;10;3.79461e+09;abracadabra;6000 
15;1;3.87644e+09;abracadabra;6000 
15;2;3.90531e+09;abracadabra;6000 
15;3;3.83625e+09;abracadabra;6000 
15;4;3.87883e+09;abracadabra;6000 
15;5;3.85506e+09;abracadabra;6000 
15;6;3.79919e+09;abracadabra;6000 
15;7;3.87405e+09;abracadabra;6000 
15;8;3.94449e+09;abracadabra;6000 
15;9;3.86453e+09;abracadabra;6000 
15;10;3.91991e+09;abracadabra;6000 
16;1;4.02782e+09;abracadabra;6000 
16;2;3.86216e+09;abracadabra;6000 
16;3;3.86453e+09;abracadabra;6000 
16;4;3.91991e+09;abracadabra;6000 
16;5;3.96437e+09;abracadabra;6000 
16;6;4.02524e+09;abracadabra;6000 
16;7;3.92725e+09;abracadabra;6000 
16;8;3.86216e+09;abracadabra;6000 
16;9;3.9297e+09;abracadabra;6000 
16;10;4.01497e+09;abracadabra;6000 
1;1;5.03972e+08;abracadabra;8000 
1;2;4.99947e+08;abracadabra;8000 
1;3;5.02222e+08;abracadabra;8000 
1;4;5.00484e+08;abracadabra;8000 
1;5;5.00155e+08;abracadabra;8000 
1;6;4.99322e+08;abracadabra;8000 
1;7;5.00066e+08;abracadabra;8000 
1;8;5.02282e+08;abracadabra;8000 
1;9;5.00872e+08;abracadabra;8000 
1;10;5.02703e+08;abracadabra;8000 
2;1;9.87825e+08;abracadabra;8000 
2;2;9.9509e+08;abracadabra;8000 
2;3;9.95444e+08;abracadabra;8000 
2;4;9.98168e+08;abracadabra;8000 
2;5;9.88523e+08;abracadabra;8000 
2;6;9.92382e+08;abracadabra;8000 
2;7;9.83194e+08;abracadabra;8000 
2;8;9.97456e+08;abracadabra;8000 
2;9;9.89689e+08;abracadabra;8000 
2;10;9.91327e+08;abracadabra;8000 
3;1;1.46168e+09;abracadabra;8000 
3;2;1.48418e+09;abracadabra;8000 
3;3;1.47999e+09;abracadabra;8000 
3;4;1.46219e+09;abracadabra;8000 
3;5;1.48313e+09;abracadabra;8000 
3;6;1.48945e+09;abracadabra;8000 
3;7;1.48681e+09;abracadabra;8000 
3;8;1.4945e+09;abracadabra;8000 
3;9;1.48445e+09;abracadabra;8000 
3;10;1.47479e+09;abracadabra;8000 
4;1;1.86954e+09;abracadabra;8000 
4;2;1.83398e+09;abracadabra;8000 
4;3;1.85343e+09;abracadabra;8000 
4;4;1.8563e+09;abracadabra;8000 
4;5;1.87413e+09;abracadabra;8000 
4;6;1.80284e+09;abracadabra;8000 
4;7;1.87037e+09;abracadabra;8000 
4;8;1.85302e+09;abracadabra;8000 
4;9;1.8469e+09;abracadabra;8000 
4;10;1.84487e+09;abracadabra;8000 
5;1;2.14597e+09;abracadabra;8000 
5;2;2.13342e+09;abracadabra;8000 
5;3;2.12155e+09;abracadabra;8000 
5;4;2.10346e+09;abracadabra;8000 
5;5;2.12048e+09;abracadabra;8000 
5;6;2.14214e+09;abracadabra;8000 
5;7;2.14597e+09;abracadabra;8000 
5;8;2.15424e+09;abracadabra;8000 
5;9;2.13234e+09;abracadabra;8000 
5;10;2.12424e+09;abracadabra;8000 
6;1;2.37234e+09;abracadabra;8000 
6;2;2.3811e+09;abracadabra;8000 
6;3;2.34057e+09;abracadabra;8000 
