thread;rep;throughput;target_string;file_size 
6;9;7.01389e+09;unevenstring;6000 
6;10;7.31565e+09;unevenstring;6000 
7;1;7.90384e+09;unevenstring;6000 
7;2;7.99423e+09;unevenstring;6000 
7;3;7.94376e+09;unevenstring;6000 
7;4;7.38434e+09;unevenstring;6000 
7;5;7.37568e+09;unevenstring;6000 
7;6;7.47204e+09;unevenstring;6000 
7;7;7.80578e+09;unevenstring;6000 
7;8;7.84471e+09;unevenstring;6000 
7;9;7.34126e+09;unevenstring;6000 
7;10;7.66316e+09;unevenstring;6000 
8;1;8.33305e+09;unevenstring;6000 
8;2;8.3663e+09;unevenstring;6000 
8;3;8.17072e+09;unevenstring;6000 
8;4;8.17072e+09;unevenstring;6000 
8;5;8.32203e+09;unevenstring;6000 
8;6;8.46764e+09;unevenstring;6000 
8;7;8.24568e+09;unevenstring;6000 
8;8;8.3663e+09;unevenstring;6000 
8;9;8.58316e+09;unevenstring;6000 
8;10;8.35519e+09;unevenstring;6000 
9;1;9.02648e+09;unevenstring;6000 
9;2;9.23856e+09;unevenstring;6000 
9;3;8.86121e+09;unevenstring;6000 
9;4;9.07858e+09;unevenstring;6000 
9;5;8.97497e+09;unevenstring;6000 
9;6;8.84874e+09;unevenstring;6000 
9;7;9.11805e+09;unevenstring;6000 
9;8;8.89881e+09;unevenstring;6000 
9;9;8.71393e+09;unevenstring;6000 
9;10;8.71393e+09;unevenstring;6000 
10;1;8.70188e+09;unevenstring;6000 
10;2;9.3345e+09;unevenstring;6000 
10;3;9.22501e+09;unevenstring;6000 
10;4;9.19804e+09;unevenstring;6000 
10;5;9.54697e+09;unevenstring;6000 
10;6;9.59063e+09;unevenstring;6000 
10;7;9.13129e+09;unevenstring;6000 
10;8;9.56148e+09;unevenstring;6000 
10;9;9.59063e+09;unevenstring;6000 
10;10;9.36229e+09;unevenstring;6000 
11;1;9.8304e+09;unevenstring;6000 
11;2;1.00182e+10;unevenstring;6000 
11;3;9.79978e+09;unevenstring;6000 
11;4;9.8767e+09;unevenstring;6000 
11;5;9.72404e+09;unevenstring;6000 
11;6;9.61996e+09;unevenstring;6000 
11;7;9.8304e+09;unevenstring;6000 
11;8;9.92343e+09;unevenstring;6000 
11;9;9.93911e+09;unevenstring;6000 
11;10;9.7542e+09;unevenstring;6000 
12;1;1.01803e+10;unevenstring;6000 
12;2;9.9078e+09;unevenstring;6000 
12;3;1.01149e+10;unevenstring;6000 
12;4;1.06454e+10;unevenstring;6000 
12;5;9.40427e+09;unevenstring;6000 
12;6;9.57604e+09;unevenstring;6000 
12;7;1.00502e+10;unevenstring;6000 
12;8;1.03819e+10;unevenstring;6000 
12;9;1.01639e+10;unevenstring;6000 
12;10;9.9078e+09;unevenstring;6000 
13;1;1.08849e+10;unevenstring;6000 
13;2;1.02802e+10;unevenstring;6000 
13;3;1.08101e+10;unevenstring;6000 
13;4;9.8767e+09;unevenstring;6000 
13;5;1.09037e+10;unevenstring;6000 
13;6;1.05917e+10;unevenstring;6000 
13;7;1.09607e+10;unevenstring;6000 
13;8;1.08849e+10;unevenstring;6000 
13;9;9.7542e+09;unevenstring;6000 
13;10;9.3345e+09;unevenstring;6000 
14;1;1.03819e+10;unevenstring;6000 
14;2;1.09417e+10;unevenstring;6000 
14;3;1.06454e+10;unevenstring;6000 
14;4;1.13564e+10;unevenstring;6000 
14;5;1.05033e+10;unevenstring;6000 
14;6;1.11749e+10;unevenstring;6000 
14;7;1.1096e+10;unevenstring;6000 
14;8;1.08473e+10;unevenstring;6000 
14;9;1.10765e+10;unevenstring;6000 
14;10;1.06998e+10;unevenstring;6000 
15;1;1.10376e+10;unevenstring;6000 
15;2;1.09037e+10;unevenstring;6000 
15;3;1.18039e+10;unevenstring;6000 
15;4;1.05917e+10;unevenstring;6000 
15;5;1.1439e+10;unevenstring;6000 
15;6;1.18483e+10;unevenstring;6000 
15;7;1.07546e+10;unevenstring;6000 
15;8;1.11551e+10;unevenstring;6000 
15;9;1.11551e+10;unevenstring;6000 
15;10;1.11156e+10;unevenstring;6000 
16;1;1.08661e+10;unevenstring;6000 
16;2;1.07915e+10;unevenstring;6000 
16;3;1.14808e+10;unevenstring;6000 
16;4;1.14183e+10;unevenstring;6000 
16;5;1.08849e+10;unevenstring;6000 
16;6;1.18039e+10;unevenstring;6000 
16;7;1.1336e+10;unevenstring;6000 
16;8;1.12347e+10;unevenstring;6000 
16;9;1.11156e+10;unevenstring;6000 
16;10;1.16942e+10;unevenstring;6000 
1;1;1.36556e+09;unevenstring;8000 
1;2;1.41032e+09;unevenstring;8000 
1;3;1.41843e+09;unevenstring;8000 
1;4;1.40044e+09;unevenstring;8000 
1;5;1.39485e+09;unevenstring;8000 
1;6;1.40044e+09;unevenstring;8000 
1;7;1.41652e+09;unevenstring;8000 
1;8;1.41556e+09;unevenstring;8000 
1;9;1.40678e+09;unevenstring;8000 
1;10;1.35606e+09;unevenstring;8000 
2;1;2.67579e+09;unevenstring;8000 
2;2;2.713e+09;unevenstring;8000 
2;3;2.72534e+09;unevenstring;8000 
2;4;2.71125e+09;unevenstring;8000 
2;5;2.65715e+09;unevenstring;8000 
2;6;2.66559e+09;unevenstring;8000 
2;7;2.63876e+09;unevenstring;8000 
2;8;2.64458e+09;unevenstring;8000 
2;9;2.63959e+09;unevenstring;8000 
2;10;2.6239e+09;unevenstring;8000 
3;1;3.98319e+09;unevenstring;8000 
3;2;4.13639e+09;unevenstring;8000 
3;3;4.0466e+09;unevenstring;8000 
3;4;4.06031e+09;unevenstring;8000 
3;5;4.05247e+09;unevenstring;8000 
3;6;4.098e+09;unevenstring;8000 
3;7;4.13436e+09;unevenstring;8000 
3;8;4.098e+09;unevenstring;8000 
3;9;4.11206e+09;unevenstring;8000 
3;10;4.05051e+09;unevenstring;8000 
4;1;5.51157e+09;unevenstring;8000 
4;2;5.20062e+09;unevenstring;8000 
4;3;5.46845e+09;unevenstring;8000 
4;4;5.29918e+09;unevenstring;8000 
4;5;5.44008e+09;unevenstring;8000 
4;6;5.48993e+09;unevenstring;8000 
4;7;5.28583e+09;unevenstring;8000 
4;8;5.55169e+09;unevenstring;8000 
4;9;5.36013e+09;unevenstring;8000 
4;10;5.50795e+09;unevenstring;8000 
5;1;6.26483e+09;unevenstring;8000 
5;2;6.19085e+09;unevenstring;8000 
5;3;6.30249e+09;unevenstring;8000 
5;4;6.20001e+09;unevenstring;8000 
5;5;6.55872e+09;unevenstring;8000 
5;6;6.38889e+09;unevenstring;8000 
5;7;6.5028e+09;unevenstring;8000 
5;8;6.36465e+09;unevenstring;8000 
5;9;6.21839e+09;unevenstring;8000 
5;10;6.45278e+09;unevenstring;8000 
6;1;7.29444e+09;unevenstring;8000 
6;2;7.00803e+09;unevenstring;8000 
6;3;6.89853e+09;unevenstring;8000 
6;4;7.15141e+09;unevenstring;8000 
6;5;6.7924e+09;unevenstring;8000 
6;6;7.06112e+09;unevenstring;8000 
6;7;6.94421e+09;unevenstring;8000 
6;8;6.97307e+09;unevenstring;8000 
6;9;7.03152e+09;unevenstring;8000 
6;10;7.04333e+09;unevenstring;8000 
7;1;7.77443e+09;unevenstring;8000 
7;2;7.7961e+09;unevenstring;8000 
7;3;7.91378e+09;unevenstring;8000 
7;4;7.91378e+09;unevenstring;8000 
7;5;7.78164e+09;unevenstring;8000 
7;6;7.87663e+09;unevenstring;8000 
7;7;7.89888e+09;unevenstring;8000 
7;8;7.76723e+09;unevenstring;8000 
7;9;7.8325e+09;unevenstring;8000 
7;10;7.89145e+09;unevenstring;8000 
8;1;8.6037e+09;unevenstring;8000 
8;2;8.13638e+09;unevenstring;8000 
8;3;8.22413e+09;unevenstring;8000 
8;4;8.35519e+09;unevenstring;8000 
8;5;8.15219e+09;unevenstring;8000 
8;6;8.28914e+09;unevenstring;8000 
8;7;8.4223e+09;unevenstring;8000 
8;8;7.29444e+09;unevenstring;8000 
8;9;8.11277e+09;unevenstring;8000 
8;10;8.43924e+09;unevenstring;8000 
9;1;8.56855e+09;unevenstring;8000 
9;2;8.76553e+09;unevenstring;8000 
9;3;8.78388e+09;unevenstring;8000 
9;4;8.76553e+09;unevenstring;8000 
9;5;8.86745e+09;unevenstring;8000 
9;6;8.38861e+09;unevenstring;8000 
9;7;8.88624e+09;unevenstring;8000 
9;8;8.89566e+09;unevenstring;8000 
9;9;8.87683e+09;unevenstring;8000 
9;10;8.3303e+09;unevenstring;8000 
10;1;9.41482e+09;unevenstring;8000 
10;2;9.20813e+09;unevenstring;8000 
10;3;9.44663e+09;unevenstring;8000 
10;4;9.19804e+09;unevenstring;8000 
10;5;9.21825e+09;unevenstring;8000 
10;6;9.52169e+09;unevenstring;8000 
10;7;9.63101e+09;unevenstring;8000 
10;8;9.27943e+09;unevenstring;8000 
10;9;9.21825e+09;unevenstring;8000 
10;10;9.59795e+09;unevenstring;8000 
11;1;9.9509e+09;unevenstring;8000 
11;2;1.01068e+10;unevenstring;8000 
11;3;1.01557e+10;unevenstring;8000 
11;4;1.00222e+10;unevenstring;8000 
11;5;9.70904e+09;unevenstring;8000 
11;6;9.99834e+09;unevenstring;8000 
11;7;9.97456e+09;unevenstring;8000 
11;8;9.97456e+09;unevenstring;8000 
11;9;9.20813e+09;unevenstring;8000 
11;10;9.65317e+09;unevenstring;8000 
12;1;1.01312e+10;unevenstring;8000 
12;2;1.03308e+10;unevenstring;8000 
12;3;1.01434e+10;unevenstring;8000 
12;4;1.05385e+10;unevenstring;8000 
12;5;1.04206e+10;unevenstring;8000 
12;6;9.59795e+09;unevenstring;8000 
12;7;1.00462e+10;unevenstring;8000 
12;8;1.04466e+10;unevenstring;8000 
12;9;1.05517e+10;unevenstring;8000 
12;10;9.79978e+09;unevenstring;8000 
13;1;1.05385e+10;unevenstring;8000 
13;2;1.06185e+10;unevenstring;8000 
13;3;1.09085e+10;unevenstring;8000 
13;4;1.07134e+10;unevenstring;8000 
13;5;1.04989e+10;unevenstring;8000 
13;6;1.05917e+10;unevenstring;8000 
13;7;1.00825e+10;unevenstring;8000 
13;8;1.07823e+10;unevenstring;8000 
13;9;1.04989e+10;unevenstring;8000 
13;10;1.03435e+10;unevenstring;8000 
14;1;1.10668e+10;unevenstring;8000 
14;2;1.13667e+10;unevenstring;8000 
14;3;1.08943e+10;unevenstring;8000 
14;4;1.08101e+10;unevenstring;8000 
14;5;1.10668e+10;unevenstring;8000 
14;6;1.13207e+10;unevenstring;8000 
14;7;1.11107e+10;unevenstring;8000 
14;8;1.09512e+10;unevenstring;8000 
14;9;1.11551e+10;unevenstring;8000 
14;10;1.03181e+10;unevenstring;8000 
15;1;1.1275e+10;unevenstring;8000 
15;2;1.10668e+10;unevenstring;8000 
15;3;1.11997e+10;unevenstring;8000 
15;4;1.0255e+10;unevenstring;8000 
15;5;1.11402e+10;unevenstring;8000 
15;6;1.16186e+10;unevenstring;8000 
15;7;1.16186e+10;unevenstring;8000 
15;8;1.08101e+10;unevenstring;8000 
15;9;1.0852e+10;unevenstring;8000 
15;10;1.14912e+10;unevenstring;8000 
16;1;1.13821e+10;unevenstring;8000 
16;2;1.09655e+10;unevenstring;8000 
16;3;1.15387e+10;unevenstring;8000 
16;4;1.20353e+10;unevenstring;8000 
16;5;1.1667e+10;unevenstring;8000 
16;6;1.17323e+10;unevenstring;8000 
16;7;1.21927e+10;unevenstring;8000 
16;8;1.14286e+10;unevenstring;8000 
16;9;1.18819e+10;unevenstring;8000 
16;10;1.22283e+10;unevenstring;8000 
1;1;7.72432e+08;abracadabra;4000 
1;2;7.96942e+08;abracadabra;4000 
1;3;7.61631e+08;abracadabra;4000 
1;4;7.86334e+08;abracadabra;4000 
1;5;7.80336e+08;abracadabra;4000 
1;6;8.08463e+08;abracadabra;4000 
1;7;8.2322e+08;abracadabra;4000 
1;8;7.93024e+08;abracadabra;4000 
1;9;7.73001e+08;abracadabra;4000 
1;10;7.59838e+08;abracadabra;4000 
2;1;1.51528e+09;abracadabra;4000 
2;2;1.59783e+09;abracadabra;4000 
2;3;1.58575e+09;abracadabra;4000 
2;4;1.59419e+09;abracadabra;4000 
2;5;1.56387e+09;abracadabra;4000 
2;6;1.56504e+09;abracadabra;4000 
2;7;1.55172e+09;abracadabra;4000 
2;8;1.57918e+09;abracadabra;4000 
2;9;1.60149e+09;abracadabra;4000 
2;10;1.57859e+09;abracadabra;4000 
3;1;2.36033e+09;abracadabra;4000 
3;2;2.43713e+09;abracadabra;4000 
3;3;2.36166e+09;abracadabra;4000 
3;4;2.42165e+09;abracadabra;4000 
3;5;2.43855e+09;abracadabra;4000 
3;6;2.37234e+09;abracadabra;4000 
3;7;2.29699e+09;abracadabra;4000 
3;8;2.39675e+09;abracadabra;4000 
3;9;2.39812e+09;abracadabra;4000 
3;10;2.4981e+09;abracadabra;4000 
4;1;3.10689e+09;abracadabra;4000 
4;2;3.1703e+09;abracadabra;4000 
4;3;3.16551e+09;abracadabra;4000 
4;4;3.19201e+09;abracadabra;4000 
4;5;3.22143e+09;abracadabra;4000 
4;6;3.06377e+09;abracadabra;4000 
4;7;3.14888e+09;abracadabra;4000 
4;8;3.08859e+09;abracadabra;4000 
4;9;3.27936e+09;abracadabra;4000 
4;10;3.14416e+09;abracadabra;4000 
5;1;3.77525e+09;abracadabra;4000 
5;2;3.74826e+09;abracadabra;4000 
5;3;3.74826e+09;abracadabra;4000 
5;4;3.60956e+09;abracadabra;4000 
5;5;3.77186e+09;abracadabra;4000 
5;6;3.68892e+09;abracadabra;4000 
5;7;3.78547e+09;abracadabra;4000 
5;8;3.67921e+09;abracadabra;4000 
5;9;3.82343e+09;abracadabra;4000 
5;10;3.71506e+09;abracadabra;4000 
6;1;4.18176e+09;abracadabra;4000 
6;2;4.33744e+09;abracadabra;4000 
6;3;4.17344e+09;abracadabra;4000 
6;4;4.18593e+09;abracadabra;4000 
6;5;4.17759e+09;abracadabra;4000 
6;6;4.20692e+09;abracadabra;4000 
6;7;4.24525e+09;abracadabra;4000 
6;8;4.01369e+09;abracadabra;4000 
6;9;4.12825e+09;abracadabra;4000 
6;10;4.1943e+09;abracadabra;4000 
7;1;4.55903e+09;abracadabra;4000 
7;2;4.61928e+09;abracadabra;4000 
7;3;4.50033e+09;abracadabra;4000 
7;4;4.60407e+09;abracadabra;4000 
7;5;4.69687e+09;abracadabra;4000 
7;6;4.53438e+09;abracadabra;4000 
7;7;4.65517e+09;abracadabra;4000 
7;8;4.53438e+09;abracadabra;4000 
7;9;4.74469e+09;abracadabra;4000 
7;10;4.73933e+09;abracadabra;4000 
8;1;5.12751e+09;abracadabra;4000 
8;2;5.19097e+09;abracadabra;4000 
8;3;5.19097e+09;abracadabra;4000 
8;4;4.96955e+09;abracadabra;4000 
8;5;5.18455e+09;abracadabra;4000 
8;6;5.06558e+09;abracadabra;4000 
8;7;5.30253e+09;abracadabra;4000 
8;8;5.12125e+09;abracadabra;4000 
8;9;5.26923e+09;abracadabra;4000 
8;10;5.07171e+09;abracadabra;4000 
9;1;5.56274e+09;abracadabra;4000 
9;2;5.60736e+09;abracadabra;4000 
9;3;5.29584e+09;abracadabra;4000 
9;4;5.57012e+09;abracadabra;4000 
9;5;5.67565e+09;abracadabra;4000 
9;6;5.61486e+09;abracadabra;4000 
9;7;5.58496e+09;abracadabra;4000 
9;8;5.69105e+09;abracadabra;4000 
9;9;5.62239e+09;abracadabra;4000 
9;10;5.419e+09;abracadabra;4000 
10;1;5.77728e+09;abracadabra;4000 
10;2;5.89916e+09;abracadabra;4000 
10;3;6.01765e+09;abracadabra;4000 
10;4;6.15904e+09;abracadabra;4000 
10;5;5.96629e+09;abracadabra;4000 
10;6;5.96629e+09;abracadabra;4000 
10;7;5.74562e+09;abracadabra;4000 
10;8;5.95782e+09;abracadabra;4000 
10;9;5.89916e+09;abracadabra;4000 
10;10;6.05239e+09;abracadabra;4000 
11;1;5.98332e+09;abracadabra;4000 
11;2;6.36465e+09;abracadabra;4000 
11;3;6.31672e+09;abracadabra;4000 
11;4;6.10525e+09;abracadabra;4000 
11;5;6.20459e+09;abracadabra;4000 
11;6;5.90747e+09;abracadabra;4000 
11;7;5.96629e+09;abracadabra;4000 
11;8;6.16809e+09;abracadabra;4000 
11;9;6.2789e+09;abracadabra;4000 
11;10;6.0787e+09;abracadabra;4000 
12;1;6.57414e+09;abracadabra;4000 
12;2;6.63656e+09;abracadabra;4000 
12;3;6.35501e+09;abracadabra;4000 
12;4;6.61562e+09;abracadabra;4000 
12;5;6.01765e+09;abracadabra;4000 
12;6;6.26951e+09;abracadabra;4000 
12;7;5.95782e+09;abracadabra;4000 
12;8;6.23225e+09;abracadabra;4000 
12;9;6.53318e+09;abracadabra;4000 
12;10;6.06113e+09;abracadabra;4000 
13;1;6.57414e+09;abracadabra;4000 
13;2;6.223e+09;abracadabra;4000 
13;3;6.26016e+09;abracadabra;4000 
13;4;6.15001e+09;abracadabra;4000 
13;5;6.5536e+09;abracadabra;4000 
13;6;6.39376e+09;abracadabra;4000 
13;7;6.66821e+09;abracadabra;4000 
13;8;6.87591e+09;abracadabra;4000 
13;9;6.86465e+09;abracadabra;4000 
13;10;6.66821e+09;abracadabra;4000 
14;1;7.25658e+09;abracadabra;4000 
14;2;6.97888e+09;abracadabra;4000 
14;3;7.01389e+09;abracadabra;4000 
14;4;7.19435e+09;abracadabra;4000 
14;5;6.87591e+09;abracadabra;4000 
14;6;7.04925e+09;abracadabra;4000 
14;7;6.86465e+09;abracadabra;4000 
14;8;6.96728e+09;abracadabra;4000 
14;9;7.10899e+09;abracadabra;4000 
14;10;7.06112e+09;abracadabra;4000 
15;1;7.07303e+09;abracadabra;4000 
15;2;7.09696e+09;abracadabra;4000 
15;3;7.10899e+09;abracadabra;4000 
15;4;6.96728e+09;abracadabra;4000 
15;5;7.09696e+09;abracadabra;4000 
15;6;6.99051e+09;abracadabra;4000 
15;7;7.24405e+09;abracadabra;4000 
15;8;6.92129e+09;abracadabra;4000 
15;9;6.8872e+09;abracadabra;4000 
15;10;7.23156e+09;abracadabra;4000 
16;1;7.14532e+09;abracadabra;4000 
16;2;7.82519e+09;abracadabra;4000 
16;3;6.8872e+09;abracadabra;4000 
16;4;7.42355e+09;abracadabra;4000 
16;5;7.34554e+09;abracadabra;4000 
16;6;6.96728e+09;abracadabra;4000 
16;7;7.57095e+09;abracadabra;4000 
16;8;6.93273e+09;abracadabra;4000 
16;9;7.14532e+09;abracadabra;4000 
16;10;7.14532e+09;abracadabra;4000 
1;1;7.81936e+08;abracadabra;6000 
1;2;7.75383e+08;abracadabra;6000 
1;3;7.63712e+08;abracadabra;6000 
1;4;7.71768e+08;abracadabra;6000 
1;5;7.63526e+08;abracadabra;6000 
1;6;7.63897e+08;abracadabra;6000 
1;7;7.69785e+08;abracadabra;6000 
1;8;7.59838e+08;abracadabra;6000 
1;9;7.65943e+08;abracadabra;6000 
1;10;7.7634e+08;abracadabra;6000 
2;1;1.52041e+09;abracadabra;6000 
2;2;1.49016e+09;abracadabra;6000 
2;3;1.49725e+09;abracadabra;6000 
2;4;1.50694e+09;abracadabra;6000 
2;5;1.50657e+09;abracadabra;6000 
2;6;1.50621e+09;abracadabra;6000 
2;7;1.51894e+09;abracadabra;6000 
2;8;1.53114e+09;abracadabra;6000 
2;9;1.50405e+09;abracadabra;6000 
2;10;1.51528e+09;abracadabra;6000 
3;1;2.26311e+09;abracadabra;6000 
3;2;2.26149e+09;abracadabra;6000 
3;3;2.27292e+09;abracadabra;6000 
3;4;2.27128e+09;abracadabra;6000 
3;5;2.27128e+09;abracadabra;6000 
3;6;2.2623e+09;abracadabra;6000 
3;7;2.26311e+09;abracadabra;6000 
3;8;2.23498e+09;abracadabra;6000 
3;9;2.28365e+09;abracadabra;6000 
3;10;2.26719e+09;abracadabra;6000 
4;1;3.01748e+09;abracadabra;6000 
4;2;2.98456e+09;abracadabra;6000 
4;3;3.01459e+09;abracadabra;6000 
4;4;2.99451e+09;abracadabra;6000 
4;5;3.03057e+09;abracadabra;6000 
4;6;2.99593e+09;abracadabra;6000 
4;7;3.04229e+09;abracadabra;6000 
4;8;3.08556e+09;abracadabra;6000 
4;9;2.97609e+09;abracadabra;6000 
4;10;2.94544e+09;abracadabra;6000 
5;1;3.49331e+09;abracadabra;6000 
5;2;3.55249e+09;abracadabra;6000 
5;3;3.5266e+09;abracadabra;6000 
5;4;3.643e+09;abracadabra;6000 
5;5;3.64722e+09;abracadabra;6000 
5;6;3.57469e+09;abracadabra;6000 
5;7;3.55048e+09;abracadabra;6000 
5;8;3.50109e+09;abracadabra;6000 
5;9;3.50304e+09;abracadabra;6000 
5;10;3.54249e+09;abracadabra;6000 
6;1;3.9769e+09;abracadabra;6000 
6;2;4.07478e+09;abracadabra;6000 
6;3;4.01753e+09;abracadabra;6000 
6;4;3.81532e+09;abracadabra;6000 
6;5;3.87167e+09;abracadabra;6000 
6;6;4.0022e+09;abracadabra;6000 
6;7;3.94449e+09;abracadabra;6000 
6;8;4.03298e+09;abracadabra;6000 
6;9;3.98698e+09;abracadabra;6000 
6;10;3.83158e+09;abracadabra;6000 
7;1;4.35998e+09;abracadabra;6000 
7;2;4.48429e+09;abracadabra;6000 
7;3;4.46203e+09;abracadabra;6000 
7;4;4.48749e+09;abracadabra;6000 
7;5;4.53929e+09;abracadabra;6000 
7;6;4.44626e+09;abracadabra;6000 
7;7;4.41196e+09;abracadabra;6000 
7;8;4.50677e+09;abracadabra;6000 
7;9;4.53929e+09;abracadabra;6000 
7;10;4.4779e+09;abracadabra;6000 
8;1;4.68812e+09;abracadabra;6000 
8;2;4.67072e+09;abracadabra;6000 
8;3;4.88847e+09;abracadabra;6000 
8;4;4.82474e+09;abracadabra;6000 
8;5;4.91136e+09;abracadabra;6000 
8;6;4.96172e+09;abracadabra;6000 
8;7;4.99719e+09;abracadabra;6000 
8;8;4.9152e+09;abracadabra;6000 
8;9;4.97742e+09;abracadabra;6000 
8;10;4.92675e+09;abracadabra;6000 
9;1;5.14849e+09;abracadabra;6000 
9;2;4.9539e+09;abracadabra;6000 
9;3;5.03316e+09;abracadabra;6000 
9;4;5.30925e+09;abracadabra;6000 
9;5;5.44244e+09;abracadabra;6000 
9;6;5.34988e+09;abracadabra;6000 
9;7;5.419e+09;abracadabra;6000 
9;8;5.47083e+09;abracadabra;6000 
9;9;5.42367e+09;abracadabra;6000 
9;10;5.26923e+09;abracadabra;6000 
10;1;5.54802e+09;abracadabra;6000 
10;2;5.6527e+09;abracadabra;6000 
10;3;5.78259e+09;abracadabra;6000 
10;4;5.80929e+09;abracadabra;6000 
10;5;5.47083e+09;abracadabra;6000 
10;6;5.74562e+09;abracadabra;6000 
10;7;5.75614e+09;abracadabra;6000 
10;8;5.83082e+09;abracadabra;6000 
10;9;5.33174e+09;abracadabra;6000 
10;10;5.65778e+09;abracadabra;6000 
11;1;5.85797e+09;abracadabra;6000 
11;2;5.84165e+09;abracadabra;6000 
11;3;5.90747e+09;abracadabra;6000 
11;4;6.10229e+09;abracadabra;6000 
11;5;5.97479e+09;abracadabra;6000 
11;6;5.89088e+09;abracadabra;6000 
11;7;6.13202e+09;abracadabra;6000 
11;8;5.95782e+09;abracadabra;6000 
11;9;5.99186e+09;abracadabra;6000 
11;10;5.72992e+09;abracadabra;6000 
12;1;6.23534e+09;abracadabra;6000 
12;2;6.19238e+09;abracadabra;6000 
12;3;6.38079e+09;abracadabra;6000 
12;4;6.11415e+09;abracadabra;6000 
12;5;5.79324e+09;abracadabra;6000 
12;6;6.48604e+09;abracadabra;6000 
12;7;6.2789e+09;abracadabra;6000 
12;8;6.22916e+09;abracadabra;6000 
12;9;6.23534e+09;abracadabra;6000 
12;10;6.12605e+09;abracadabra;6000 
13;1;6.32943e+09;abracadabra;6000 
13;2;6.38726e+09;abracadabra;6000 
13;3;6.52641e+09;abracadabra;6000 
13;4;6.43298e+09;abracadabra;6000 
13;5;6.31672e+09;abracadabra;6000 
13;6;6.23534e+09;abracadabra;6000 
13;7;6.48604e+09;abracadabra;6000 
13;8;6.49273e+09;abracadabra;6000 
13;9;6.60174e+09;abracadabra;6000 
13;10;6.67883e+09;abracadabra;6000 
14;1;6.80894e+09;abracadabra;6000 
14;2;6.72164e+09;abracadabra;6000 
14;3;6.62259e+09;abracadabra;6000 
14;4;6.61562e+09;abracadabra;6000 
14;5;6.85344e+09;abracadabra;6000 
14;6;6.65763e+09;abracadabra;6000 
14;7;6.60867e+09;abracadabra;6000 
14;8;6.83854e+09;abracadabra;6000 
14;9;6.76501e+09;abracadabra;6000 
14;10;6.63656e+09;abracadabra;6000 
15;1;6.42641e+09;abracadabra;6000 
15;2;6.85344e+09;abracadabra;6000 
15;3;6.67175e+09;abracadabra;6000 
15;4;7.06905e+09;abracadabra;6000 
15;5;6.97501e+09;abracadabra;6000 
15;6;7.06112e+09;abracadabra;6000 
15;7;6.93656e+09;abracadabra;6000 
15;8;6.73603e+09;abracadabra;6000 
15;9;6.96728e+09;abracadabra;6000 
15;10;7.02171e+09;abracadabra;6000 
16;1;6.98275e+09;abracadabra;6000 
16;2;6.93656e+09;abracadabra;6000 
16;3;7.10899e+09;abracadabra;6000 
16;4;7.10097e+09;abracadabra;6000 
16;5;6.92892e+09;abracadabra;6000 
16;6;7.077e+09;abracadabra;6000 
16;7;6.92892e+09;abracadabra;6000 
16;8;7.21497e+09;abracadabra;6000 
16;9;7.32416e+09;abracadabra;6000 
16;10;7.51667e+09;abracadabra;6000 
1;1;7.74571e+08;abracadabra;8000 
1;2;7.67695e+08;abracadabra;8000 
1;3;7.74214e+08;abracadabra;8000 
1;4;7.80481e+08;abracadabra;8000 
1;5;7.79755e+08;abracadabra;8000 
1;6;7.72716e+08;abracadabra;8000 
1;7;7.83543e+08;abracadabra;8000 
1;8;7.68751e+08;abracadabra;8000 
1;9;7.75717e+08;abracadabra;8000 
1;10;7.75216e+08;abracadabra;8000 
2;1;1.50685e+09;abracadabra;8000 
2;2;1.54032e+09;abracadabra;8000 
2;3;1.55258e+09;abracadabra;8000 
2;4;1.51146e+09;abracadabra;8000 
2;5;1.53105e+09;abracadabra;8000 
2;6;1.49743e+09;abracadabra;8000 
2;7;1.53021e+09;abracadabra;8000 
2;8;1.51228e+09;abracadabra;8000 
2;9;1.52603e+09;abracadabra;8000 
2;10;1.4953e+09;abracadabra;8000 
3;1;2.29762e+09;abracadabra;8000 
3;2;2.23101e+09;abracadabra;8000 
3;3;2.24775e+09;abracadabra;8000 
3;4;2.35635e+09;abracadabra;8000 
3;5;2.29762e+09;abracadabra;8000 
3;6;2.28759e+09;abracadabra;8000 
3;7;2.32888e+09;abracadabra;8000 
3;8;2.31219e+09;abracadabra;8000 
3;9;2.31986e+09;abracadabra;8000 
3;10;2.27149e+09;abracadabra;8000 
4;1;3.00559e+09;abracadabra;8000 
4;2;3.08291e+09;abracadabra;8000 
4;3;3.04266e+09;abracadabra;8000 
4;4;3.03605e+09;abracadabra;8000 
4;5;3.00883e+09;abracadabra;8000 
4;6;3.04266e+09;abracadabra;8000 
4;7;3.06042e+09;abracadabra;8000 
4;8;2.94337e+09;abracadabra;8000 
4;9;3.01099e+09;abracadabra;8000 
4;10;3.00559e+09;abracadabra;8000 
5;1;3.47067e+09;abracadabra;8000 
5;2;3.53056e+09;abracadabra;8000 
5;3;3.58488e+09;abracadabra;8000 
5;4;3.31697e+09;abracadabra;8000 
5;5;3.49089e+09;abracadabra;8000 
5;6;3.538e+09;abracadabra;8000 
5;7;3.62359e+09;abracadabra;8000 
5;8;3.52759e+09;abracadabra;8000 
5;9;3.61266e+09;abracadabra;8000 
5;10;3.52314e+09;abracadabra;8000 
6;1;3.94016e+09;abracadabra;8000 
6;2;3.97942e+09;abracadabra;8000 
6;3;4.02911e+09;abracadabra;8000 
